episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
1980,80,100,423.087521,1,1,80,0.01,99,70.57,7.66,0.2
1981,98,100,423.310268,1,0,98,0.01,99,21.21,2.14,0.2
1982,90,100,423.528068,1,2,90,0.01,99,25.14,5.9,0.21
1983,100,100,423.75554,1,1,100,0,100,23.49,4.46,0.2
1984,92,100,423.968568,1,3,92,0.02,98,31.25,10.38,0.21
1985,86,100,424.179282,1,2,86,0.02,98,22.44,2.04,0.2
1986,96,100,424.390923,1,1,96,0.02,98,30.32,6.89,0.19
1987,84,100,424.600813,1,2,84,0.02,98,50.66,6.17,0.19
1988,94,100,424.8195,1,0,94,0.01,99,38.15,2.21,0.19
1989,82,100,425.033715,1,2,82,0,100,81.95,6.28,0.2
1990,96,100,425.252524,1,2,96,0,100,15.81,7.96,0.2
1991,56,100,425.477767,1,0,56,0,100,78.63,4.3,0.2
1992,76,100,425.700896,1,3,76,0.03,97,54.84,2.08,0.21
1993,92,100,425.912916,1,2,92,0.01,99,16.79,2.29,0.21
1994,100,100,426.129183,1,1,100,0,100,2.65,8,0.2
1995,84,100,426.345621,1,1,84,0,100,56.08,7.17,0.2
1996,96,100,426.555192,1,0,96,0.01,99,27.84,8.09,0.2
1997,92,100,426.774792,1,1,92,0,100,37.85,2.92,0.19
1998,78,100,427.000156,1,0,78,0.01,99,57.27,4.55,0.2
1999,72,100,427.212205,1,2,72,0.05,95,60.64,6.28,0.21
2000,98,100,427.431844,1,1,98,0,100,14.4,3.97,0.19
