episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,execution_time
1745,1362.4501,100,397.102634,15,0,1362.45,0.02,98,75.62,2.08,0.28
1746,1333.29,100,397.333273,15,3,1333.29,0.01,99,51.67,2.52,0.21
1747,1197.4298,100,397.605536,14.75,4,1197.43,0.17,83,300.47,1.37,0.21
1748,1286.06,100,397.839583,15,2,1286.06,0.05,95,75.3,2.41,0.26
1749,1087.14,100,398.059998,14,2,1087.14,0,100,80.13,5.13,0.22
1750,1171.46,100,398.289016,15,0,1171.46,0,100,68.11,4.29,0.2
1751,1139.6,100,398.519762,15,0,1139.6,0.01,99,96.51,4.48,0.21
1752,1128.41,100,398.745903,8,3,1128.41,0,100,78.12,4.72,0.21
1753,1280.71,100,398.991987,14,3,1280.71,0,100,60.99,3.19,0.21
1754,1208,100,399.215112,12,1,1208,0.02,98,108.5,3.65,0.23
1755,1353.5,100,399.44119,3.75,4,1353.5,0.01,99,48.97,2.32,0.21
1756,1315.8899,100,399.671327,12,2,1315.89,0.01,99,90.1,2.7,0.21
1757,1019,100,399.932009,14,3,1019,0.09,91,115.95,4.7,0.21
1758,1286.6699,100,400.161186,14,3,1286.67,0,100,59.34,3.13,0.24
1759,1136.4099,100,400.397846,15,0,1136.41,0,100,71.57,4.64,0.21
1760,1268.6,100,400.638665,15,3,1268.6,0.01,99,68.01,3.18,0.22
1761,993.3,100,400.89789,1.14,4,993.3,0,100,42.56,6.07,0.22
1762,1254,100,401.129851,14,3,1254,0,100,33.49,3.46,0.24
1763,1097,100,401.378098,8,3,1097,0.01,99,137.19,4.91,0.21
1764,1051.6,100,401.605656,14,2,1051.6,0.04,96,82.52,5,0.23
1765,811.63995,100,401.886398,11,4,811.64,0.15,85,238.08,6.28,0.21
1766,1308.26,100,402.121734,15,1,1308.26,0.04,96,51.9,2.33,0.26
1767,1398.36,100,402.361146,15,2,1398.36,0.01,99,47.13,1.86,0.22
1768,1127,100,402.589094,0,4,1127,0.01,99,47.14,4.61,0.22
1769,997.20013,100,402.870315,12.33,4,997.2,0.19,81,186.44,3.45,0.21
1770,707,100,403.154839,8,4,707,0.13,87,249.17,7.72,0.26
1771,1311,100,403.376546,15,3,1311,0,100,29.26,2.89,0.27
1772,1307,100,403.607382,14,1,1307,0.01,99,27.47,2.79,0.21
1773,1427.31,100,403.848299,15,2,1427.31,0,100,55.77,1.73,0.22
1774,1198.1901,100,404.093324,15,2,1198.19,0.03,97,79.03,3.62,0.22
1775,257,100,404.341099,0,4,257,0.07,93,38.6,13.16,0.23
1776,1048,100,404.60838,8,2,1048,0,100,44.37,5.52,0.23
1777,1349.6699,100,404.927188,14,3,1349.67,0.01,99,98.11,2.36,0.25
1778,938,100,405.191052,8,4,938,0.08,92,131.93,5.72,0.29
1779,1230.67,100,405.415891,12,0,1230.67,0.01,99,54.98,3.56,0.25
1780,1127.6,100,405.64861,14,1,1127.6,0,100,43.18,4.72,0.21
1781,1245.1903,100,405.936101,15,3,1245.19,0.12,88,191.74,1.71,0.22
1782,1164.7902,100,406.198091,-1,4,1164.79,0.15,85,64.06,2.12,0.27
1783,1294.28,100,406.429296,15,2,1294.28,0,100,79.56,3.06,0.25
1784,1344.9199,100,406.678679,14,3,1344.92,0,100,116.25,2.55,0.21
1785,1035.7999,100,406.960339,12,4,1035.8,0.13,87,211.25,3.94,0.23
1786,534,100,407.213087,0,4,534,0.06,94,123.81,10.26,0.27
1787,783.23,100,407.469904,-1,4,783.23,0.15,85,100.53,6.61,0.24
1788,1157.3301,100,407.702656,14,2,1157.33,0,100,74.99,4.43,0.24
1789,1332,100,407.934356,14,0,1332,0.02,98,79.98,2.39,0.22
1790,678,100,408.210873,8,4,678,0.14,86,237.82,7.95,0.21
1791,558,100,408.437115,8,3,558,0.02,98,70.68,10.29,0.26
1792,1242,100,408.697492,14,2,1242,0,100,40.07,3.58,0.21
1793,1052.99,100,408.984648,15,2,1052.99,0.03,97,83.64,5.11,0.25
1794,746.2799,100,409.352623,10,4,746.28,0.16,84,177.79,6.93,0.27
1795,1378,100,409.609244,14,1,1378,0.01,99,36.91,2.07,0.35
1796,1072.56,100,409.87903,-1,4,1072.56,0.08,92,121.42,4.25,0.24
1797,969.22,100,410.183651,8.57,4,969.22,0.07,93,226.18,5.5,0.25
1798,1305.71,100,410.415164,14,2,1305.71,0.02,98,34.26,2.66,0.29
1799,921.33,100,410.650905,12,3,921.33,0.02,98,49.6,6.58,0.22
1800,833.3899,100,410.922396,8.8,4,833.39,0.12,88,186.67,6.39,0.22
1801,1367.6199,100,411.173082,14,1,1367.62,0,100,102.34,2.32,0.26
1802,907.24994,100,411.417956,8,2,907.25,0.02,98,103.4,6.72,0.23
1803,1281.78,100,411.647268,15,1,1281.78,0.01,99,58.81,3.04,0.23
1804,1323,100,411.893069,14,0,1323,0.02,98,57.7,2.48,0.21
1805,1014.16,100,412.163918,14,2,1014.16,0.11,89,235.65,4.48,0.23
1806,1050,100,412.386877,12,2,1050,0.02,98,47.37,5.27,0.26
1807,1347.4299,100,412.617054,15,1,1347.43,0.01,99,40.05,2.38,0.21
1808,432,100,412.861946,0,4,432,0.08,92,34.49,11.22,0.21
1809,1181,100,413.088936,14,3,1181,0.01,99,41.88,4.06,0.23
1810,1210,100,413.320981,14,2,1210,0,100,51.41,3.9,0.21
1811,1010.97003,100,413.541826,15,2,1010.97,0.03,97,62.54,5.55,0.22
1812,1367.08,100,413.769825,14,3,1367.08,0.01,99,51.07,2.18,0.21
1813,1129.3899,100,413.991849,3.83,4,1129.39,0.04,96,38.37,4.19,0.21
1814,1361.6,100,414.223334,15,0,1361.6,0.01,99,41.84,2.24,0.21
1815,1283.77,100,414.460983,15,0,1283.77,0.02,98,46.72,2.88,0.21
1816,1149.0499,100,414.732604,-1,4,1149.05,0.2,80,182.09,1.39,0.22
1817,1126.71,100,414.954886,12,2,1126.71,0.03,97,42.77,4.35,0.26
1818,974,100,415.20239,14,3,974,0.1,90,119.1,5.07,0.21
1819,1318.5,100,415.443526,12,1,1318.5,0,100,57.89,2.81,0.23
1820,1300.22,100,415.688339,15,0,1300.22,0,100,117.67,3,0.23
1821,667,100,415.909913,12,0,667,0.01,99,45.48,9.25,0.23
1822,753.8099,100,416.197202,10,4,753.81,0.15,85,259.2,6.95,0.21
1823,701,100,416.471123,8,4,701,0.11,89,223.34,8,0.27
1824,1345.1,100,416.709827,8,2,1345.1,0.03,97,73.58,2.1,0.26
1825,1156.36,100,416.979152,15,2,1156.36,0.09,91,167.93,3.19,0.22
1826,1250.66,100,417.219277,14,0,1250.66,0,100,21.54,3.49,0.25
1827,1098.02,100,417.490003,12,3,1098.02,0.03,97,100.98,4.65,0.22
1828,1390.6301,100,417.731417,15,0,1390.63,0.03,97,43.98,1.63,0.25
1829,1112,100,417.97207,14,0,1112,0.04,96,63.96,4.38,0.23
1830,1414.0701,100,418.224269,14,0,1414.07,0.01,99,27.02,1.71,0.23
1831,1106.27,100,418.5393,8.86,4,1106.27,0.06,94,148.58,4.17,0.23
1832,1343.9,100,418.781105,14,2,1343.9,0.03,97,48.18,2.11,0.3
1833,1297.6301,100,419.076782,14.8,4,1297.63,0.1,90,212.6,1.47,0.23
1834,1118.74,100,419.313742,15,0,1118.74,0.03,97,70.3,4.44,0.28
1835,883.22,100,419.575141,15,0,883.22,0.02,98,71.46,6.97,0.22
1836,1074,100,419.84275,12,2,1074,0.02,98,46.98,5.02,0.24
1837,1214.5399,100,420.138036,-1,4,1214.54,0.17,83,214.58,1.16,0.25
1838,779,100,420.39219,12,0,779,0.01,99,38.24,8.12,0.28
1839,1321,100,420.621176,12,3,1321,0.02,98,59.46,2.5,0.24
1840,1145,100,420.874518,14,2,1145,0.01,99,38.93,4.42,0.21
1841,913,100,421.128045,14,2,913,0.01,99,56.44,6.77,0.24
1842,1239,100,421.380482,14,0,1239,0.02,98,32.61,3.34,0.24
1843,1382.14,100,421.628284,0,3,1382.14,0.01,99,38.47,2.03,0.24
1844,1307.5701,100,421.860683,15,2,1307.57,0.03,97,43.89,2.49,0.23
1845,1100.9597,100,422.140917,12.86,4,1100.96,0.14,86,176.15,3.04,0.21
1846,1353.71,100,422.399117,15,0,1353.71,0.01,99,71.03,2.32,0.26
1847,1193.9199,100,422.678356,14,4,1193.92,0.14,86,184.63,1.95,0.24
1848,1113.55,100,422.95123,15,3,1113.55,0.01,99,26.61,4.74,0.26
1849,1125.9299,100,423.200139,12,1,1125.93,0,100,73.49,4.74,0.26
1850,1181,100,423.448478,14,1,1181,0.03,97,85.24,3.79,0.23
1851,966.67,100,423.684692,14,1,966.67,0.02,98,41.97,6.12,0.23
1852,1162.5701,100,423.969013,15,2,1162.57,0.17,83,221.55,1.79,0.22
1853,651.26996,100,424.225168,4,4,651.27,0.04,96,48.16,9.17,0.27
1854,1338,100,424.457805,14,0,1338,0,100,67.02,2.62,0.24
1855,1202,100,424.683847,14,1,1202,0,100,27.2,3.98,0.22
1856,1190,100,424.912451,14,3,1190,0,100,60.58,4.1,0.21
1857,998,100,425.175014,14,2,998,0,100,63.15,6.02,0.21
1858,1325.2,100,425.437437,15,0,1325.2,0,100,69.82,2.75,0.25
1859,1338.14,100,425.733931,14,0,1338.14,0.02,98,46.16,2.33,0.24
1860,1309.6501,100,426.073987,15,0,1309.65,0.1,90,109.61,1.34,0.28
1861,597,100,426.345461,0,4,597,0.03,97,56.83,9.81,0.32
1862,1130.6501,100,426.687797,12,0,1130.65,0.03,97,51.07,4.31,0.25
1863,1156.6699,100,427.01352,14,1,1156.67,0.02,98,30.2,4.18,0.32
1864,-1,100,427.33195,0,4,-1,0.17,83,253.71,15.81,0.3
1865,1248,100,427.599832,14,3,1248,0.02,98,52.47,3.24,0.3
1866,1202,100,427.850672,14,1,1202,0.02,98,55.81,3.71,0.25
1867,791.1501,100,428.160693,8.67,4,791.15,0.14,86,303.97,6.64,0.24
1868,1252.4299,100,428.470822,8,2,1252.43,0.01,99,81.46,3.34,0.29
1869,850.99005,100,428.758289,9.17,4,850.99,0.17,83,198.18,5.54,0.29
1870,1363.6,100,428.998859,14,1,1363.6,0.01,99,38.1,2.22,0.27
1871,1202.8604,100,429.311667,14.67,4,1202.86,0.15,85,125.58,1.67,0.22
1872,1038,100,429.562798,0,1,1038,0,100,85,5.62,0.3
1873,1267.57,100,429.826284,14,0,1267.57,0.01,99,58.49,3.19,0.23
1874,1378.0801,100,430.070288,15,3,1378.08,0.01,99,57.49,2.07,0.25
1875,1318.28,100,430.312162,15,0,1318.28,0.02,98,53.04,2.53,0.23
1876,1143.4598,100,430.613541,13.5,4,1143.46,0.14,86,230.19,2.54,0.23
1877,1084,100,430.924479,15,0,1084,0.04,96,61.7,4.67,0.28
1878,1184.07,100,431.269278,14,3,1184.07,0.03,97,135.82,3.76,0.3
1879,922,100,431.505244,12,3,922,0.02,98,34.03,6.57,0.33
1880,1324.2,100,431.766531,15,1,1324.2,0.02,98,35.47,2.47,0.22
1881,1366.9099,100,432.019117,15,3,1366.91,0,100,35.83,2.33,0.24
1882,1359.66,100,432.258422,15,2,1359.66,0,100,47.49,2.4,0.23
1883,1277.6,100,432.487692,14,3,1277.6,0.01,99,51.18,3.08,0.22
1884,1153,100,432.73146,12,1,1153,0.03,97,18.84,4.08,0.21
1885,1198,100,432.961474,12,1,1198,0.03,97,62.54,3.62,0.23
1886,1017.4799,100,433.233915,8.86,4,1017.48,0.08,92,186.69,4.85,0.21
1887,1330,100,433.455195,15,0,1330,0.01,99,69.4,2.56,0.26
1888,1322,100,433.704577,15,3,1322,0,100,53.34,2.78,0.21
1889,1197,100,433.949342,15,2,1197,0.01,99,45.13,3.9,0.23
1890,1345.33,100,434.189958,7.33,4,1345.33,0.02,98,41.67,2.25,0.23
1891,1076.6,100,434.42476,14,2,1076.6,0.01,99,57.68,5.12,0.23
1892,1308,100,434.664614,12,3,1308,0.01,99,41.48,2.78,0.22
1893,1295,100,434.94191,14,1,1295,0.01,99,75.58,2.91,0.22
1894,1262,100,435.207661,14,1,1262,0.01,99,43.18,3.24,0.25
1895,1325.5,100,435.445033,14,0,1325.5,0.01,99,78.75,2.6,0.25
1896,392,100,435.703228,0,4,392,0.04,96,85.25,11.88,0.22
1897,1174,100,435.953945,14,2,1174,0,100,37.72,4.26,0.24
1898,720.67,100,436.192033,2,4,720.67,0.01,99,59.51,8.71,0.23
1899,1349.33,100,436.436345,14,2,1349.33,0.02,98,65.57,2.21,0.22
1900,1021.74,100,436.713716,12,2,1021.74,0.09,91,87.42,4.67,0.23
1901,894.19006,100,437.024915,9.4,4,894.19,0.14,86,248.12,5.44,0.26
1902,1271,100,437.256481,14,0,1271,0.01,99,68.51,3.15,0.29
1903,365,100,437.520215,0,4,365,0.03,97,32.87,12.21,0.22
1904,1354.4,100,437.761248,2.4,4,1354.4,0.01,99,32.61,2.31,0.24
1905,665,100,438.034397,8,4,665,0.15,85,213.33,8,0.23
1906,1048.1499,100,438.315509,15,3,1048.15,0.04,96,107.99,5.04,0.26
1907,914.86,100,438.557949,15,2,914.86,0.02,98,66.21,6.64,0.26
1908,1150.9099,100,438.804567,15,1,1150.91,0.03,97,54,4.1,0.23
1909,1336,100,439.038568,15,3,1336,0,100,58.08,2.64,0.23
1910,720,100,439.280897,8,3,720,0.04,96,52.1,8.46,0.22
1911,1350,100,439.514808,0,3,1350,0,100,40.3,2.5,0.23
1912,801.6102,100,439.802907,9.33,4,801.61,0.15,85,223.52,6.39,0.22
1913,1288.56,100,440.047802,14,3,1288.56,0.04,96,36.13,2.54,0.27
1914,1049.61,100,440.294051,15,2,1049.61,0.02,98,47.28,5.27,0.23
1915,970.72,100,440.579804,12,4,970.72,0.18,82,184.15,3.94,0.23
1916,845.06,100,440.873598,-1,4,845.06,0.13,87,263.99,6.14,0.27
1917,1186,100,441.10688,15,0,1186,0,100,20.58,4.14,0.28
1918,512.11005,100,441.383663,1.6,4,512.11,0.07,93,145.23,10.42,0.21
1919,651,100,441.662262,8,4,651,0.17,83,283.58,7.95,0.26
1920,1171.62,100,441.989526,15,0,1171.62,0.01,99,43.67,4.16,0.26
1921,687,100,442.3377,8,4,687,0.13,87,272.35,7.95,0.31
1922,808.3201,100,442.623044,8.8,4,808.32,0.11,89,218.66,6.79,0.33
1923,1376,100,442.863146,14,3,1376,0,100,36.81,2.24,0.27
1924,1047.2601,100,443.251306,9.75,4,1047.26,0.08,92,122.63,4.53,0.22
1925,1020.16003,100,443.534462,9,4,1020.16,0.05,95,154.81,5.21,0.37
1926,1106,100,443.756825,14,3,1106,0,100,62.56,4.94,0.26
1927,946,100,443.993445,14,0,946,0,100,28.31,6.54,0.21
1928,1120,100,444.237523,14,1,1120,0,100,35.23,4.8,0.22
1929,1375.1799,100,444.470834,15,1,1375.18,0.02,98,57.94,1.95,0.23
1930,644,100,444.710389,12,1,644,0.04,96,33.84,9.25,0.22
1931,1139,100,444.978175,14,2,1139,0.03,97,51.97,4.23,0.22
1932,1115,100,445.214488,0,3,1115,0.01,99,42.62,4.73,0.25
1933,1230,100,445.542956,14,0,1230,0,100,27.64,3.7,0.22
1934,1309,100,445.807032,12,1,1309,0,100,35.52,2.91,0.3
1935,813.9901,100,446.095849,-1,4,813.99,0.17,83,259.2,5.99,0.24
1936,948,100,446.32323,8,2,948,0.04,96,63.97,6.08,0.27
1937,998.6,100,446.556448,8,2,998.6,0.01,99,48.65,5.9,0.21
1938,818,100,446.816741,14,1,818,0.16,84,174.2,6.07,0.22
1939,1273.6699,100,447.049914,12,2,1273.67,0,100,59.69,3.26,0.25
1940,1105,100,447.282302,14,2,1105,0.01,99,77.75,4.83,0.22
1941,1349.13,100,447.513174,14,3,1349.13,0,100,41.69,2.51,0.22
1942,1299.4,100,447.741947,14,1,1299.4,0.04,96,57.82,2.42,0.21
1943,1221,100,447.975624,14,2,1221,0.01,99,61.26,3.66,0.21
1944,767,100,448.235653,8,4,767,0.15,85,106.05,6.8,0.22
1945,743.14,100,448.479833,8,1,743.14,0,100,36.89,8.57,0.25
1946,855.31995,100,448.767861,9.5,4,855.32,0.11,89,208.2,6.27,0.23
1947,942.27,100,449.014122,12,3,942.27,0.02,98,51.9,6.36,0.27
1948,1330,100,449.24931,14,0,1330,0,100,61.9,2.7,0.23
1949,1059.2798,100,449.525859,13,4,1059.28,0.17,83,182.05,3.03,0.22
1950,1007.29004,100,449.78775,15,0,1007.29,0.06,94,131.2,5.22,0.26
1951,920,100,450.064852,14,1,920,0.08,92,184.69,5.91,0.25
1952,534,100,450.297571,8,3,534,0.02,98,59.41,10.53,0.26
1953,1271,100,450.529517,15,3,1271,0.01,99,47.49,3.15,0.22
1954,1183.67,100,450.758935,12,0,1183.67,0.01,99,39.56,4.03,0.22
1955,1020.64996,100,451.047716,12.43,4,1020.65,0.14,86,188.4,3.97,0.21
1956,1336,100,451.276937,14,0,1336,0,100,50.18,2.64,0.27
1957,1044,100,451.516768,14,1,1044,0.02,98,65.66,5.33,0.21
1958,1179,100,451.754616,15,0,1179,0.02,98,28.31,3.95,0.22
1959,1367.81,100,451.98911,15,3,1367.81,0,100,74.11,2.32,0.22
1960,1049.21,100,452.22794,0,2,1049.21,0.01,99,47.45,5.39,0.22
1961,1272.5,100,452.454552,12,3,1272.5,0.02,98,45.56,2.99,0.22
1962,1376.17,100,452.690259,15,1,1376.17,0.01,99,53.1,2.09,0.21
1963,1390,100,452.913347,15,2,1390,0.01,99,29.03,1.95,0.22
1964,1346.1699,100,453.144788,15,0,1346.17,0.03,97,44.54,2.09,0.21
1965,1048,100,453.368618,12,0,1048,0,100,46.74,5.52,0.21
1966,1312,100,453.606452,14,2,1312,0,100,21.36,2.88,0.21
1967,1183.7402,100,453.93857,14.5,4,1183.74,0.16,84,171.77,1.72,0.22
1968,945.4099,100,454.208977,8.8,4,945.41,0.12,88,147.06,5.12,0.31
1969,1219.02,100,454.468385,14,2,1219.02,0.02,98,91.4,3.54,0.25
1970,1336.7098,100,454.727838,15,3,1336.71,0.03,97,42.93,2.19,0.24
1971,939.7999,100,455.005524,9.5,4,939.8,0.11,89,129.84,5.32,0.24
1972,1361.75,100,455.245978,14,3,1361.75,0.02,98,33.1,2.08,0.26
1973,648,100,455.491873,8,2,648,0,100,38.42,9.52,0.22
1974,1146,100,455.734311,12,2,1146,0,100,37.45,4.54,0.23
1975,1334.01,100,455.9941,15,1,1334.01,0.04,96,37.11,2.06,0.23
1976,1003.8399,100,456.262442,15,0,1003.84,0.09,91,141.43,4.87,0.24
1977,1036,100,456.488299,14,3,1036,0,100,60.12,5.64,0.25
1978,1292,100,456.728512,15,3,1292,0,100,41.46,3.08,0.21
1979,-12,100,457.014086,0,4,-12,0.12,88,143.8,16,0.22
1980,1243.3301,100,457.246533,12,3,1243.33,0.01,99,33.24,3.43,0.27
1981,1102.29,100,457.475593,15,3,1102.29,0,100,46.38,4.98,0.21
1982,1156.1998,100,457.748741,13.71,4,1156.2,0.13,87,227.33,2.56,0.21
1983,1072,100,457.981706,12,2,1072,0,100,24.06,5.28,0.26
1984,1029.8,100,458.272478,12,4,1029.8,0.14,86,208.59,3.86,0.22
1985,1221,100,458.505925,14,2,1221,0.01,99,26.65,3.66,0.27
1986,1295,100,458.739019,14,2,1295,0.01,99,39.09,2.91,0.22
1987,928,100,458.967859,12,3,928,0.04,96,47.55,6.29,0.22
1988,1220,100,459.199769,14,0,1220,0,100,74.29,3.8,0.21
1989,1300,100,459.434639,14,2,1300,0.02,98,35.84,2.71,0.22
1990,1051.5701,100,459.680017,8,1,1051.57,0.01,99,90.3,5.37,0.22
1991,1055.32,100,459.936474,8,4,1055.32,0.09,91,127.21,4.3,0.23
1992,988,100,460.166961,15,3,988,0,100,67.47,6.12,0.24
1993,722,100,460.448454,8,4,722,0.1,90,201.5,7.87,0.22
1994,1157,100,460.679183,14,3,1157,0.01,99,73.45,4.3,0.26
1995,1127.8599,100,460.930916,2,4,1127.86,0.01,99,51.51,4.6,0.22
1996,1116.14,100,461.163795,8,2,1116.14,0.03,97,49.52,4.46,0.23
1997,671,100,461.4458,8,4,671,0.15,85,204.87,7.93,0.22
1998,1352,100,461.681231,14,2,1352,0,100,45.77,2.48,0.27
1999,1186.29,100,461.907565,12,2,1186.29,0.03,97,83.87,3.74,0.22
2000,1081.52,100,462.190279,12.33,4,1081.52,0.13,87,259.88,3.42,0.21
